company_id,company_name,industry,region,year,quarter,reporting_period,department,revenue_usd_m,opex_usd_m,production_output_units,energy_consumption_mwh,renewable_energy_share_pct,scope1_emissions_tco2e,scope2_emissions_tco2e,scope3_emissions_tco2e,water_withdrawal_m3,water_recycled_pct,waste_generated_tonnes,waste_recycled_pct,headcount,female_pct,minority_pct,avg_training_hours_per_employee,employee_turnover_pct,lost_time_incident_rate,community_investment_usd_m,pay_equity_ratio_female_to_male,employee_engagement_score,board_size,independent_directors_pct,board_gender_diversity_pct,anti_corruption_training_pct,data_breaches_count,whistleblower_reports,fines_penalties_usd_m,esg_policy_coverage_pct,supplier_code_of_conduct_coverage_pct,emissions_intensity_tco2e_per_musd,esg_score,controversy_level_0_low_3_high
ENR07,BlueGrid Energy,Utilities,North America,2023,1,2023-Q1,Operations,366.06,281.97,31261,2406.1,0.27,756.11,494.09,4884.89,998.9,0.381,185.77,0.476,64,0.445,0.453,17.15,0.207,0.8,0.0,0.993,78.1,12,0.686,0.32,0.771,0,1,0.18,0.781,0.699,16.76,56.2,2
ENR07,BlueGrid Energy,Utilities,Europe,2023,1,2023-Q1,Supply Chain,169.43,130.36,25758,1474.2,0.407,353.57,233.53,1648.44,1530.5,0.343,187.09,0.526,80,0.421,0.318,15.16,0.222,0.13,1.276,0.921,80.7,12,0.584,0.321,0.816,1,0,0.007,0.981,0.732,13.19,52.6,0
ENR07,BlueGrid Energy,Utilities,Latin America,2023,1,2023-Q1,R&D,130.58,109.24,1079,2858.8,0.352,772.14,513.32,4291.81,107.8,0.399,105.02,0.577,5,0.238,0.411,8.39,0.198,0.41,1.181,0.941,81.6,12,0.696,0.29,0.818,0,0,0.12,0.726,0.748,42.71,53.8,0
ENR07,BlueGrid Energy,Utilities,Europe,2023,1,2023-Q1,Sales,379.25,216.25,1015,1998.0,0.502,410.52,268.18,2917.13,1435.0,0.368,165.83,0.196,15,0.466,0.264,14.2,0.154,0.08,0.0,0.949,78.8,12,0.65,0.305,0.724,0,0,0.024,0.83,0.623,9.48,49.0,0
ENR07,BlueGrid Energy,Utilities,North America,2023,1,2023-Q1,HR,51.39,40.77,6359,950.5,0.352,250.99,178.95,1926.63,132.6,0.488,32.42,0.603,10,0.456,0.325,19.62,0.164,0.05,0.0,1.022,67.4,12,0.702,0.349,0.812,0,0,0.0,0.915,0.643,45.86,55.7,0
ENR07,BlueGrid Energy,Utilities,Latin America,2023,1,2023-Q1,Finance,62.31,48.63,3477,1269.7,0.534,234.21,177.98,1487.6,328.8,0.479,11.89,0.456,5,0.393,0.376,8.69,0.225,0.28,0.0,0.913,86.0,12,0.687,0.318,0.866,0,0,0.049,0.801,0.67,30.49,56.3,1
ENR07,BlueGrid Energy,Utilities,Asia,2023,1,2023-Q1,IT,49.77,37.55,8558,1180.3,0.355,327.32,221.74,1117.98,471.7,0.292,347.8,0.585,57,0.291,0.251,12.13,0.233,0.08,0.027,0.956,78.8,12,0.588,0.356,0.885,0,0,0.174,0.84,0.61,33.49,52.9,0
ENR07,BlueGrid Energy,Utilities,Asia,2023,1,2023-Q1,Facilities,215.51,120.81,28462,4704.5,0.446,1106.09,725.84,6588.19,420.6,0.328,69.3,0.554,42,0.355,0.277,16.54,0.217,0.8,1.763,1.019,87.0,12,0.665,0.39,0.793,0,0,0.0,0.83,0.74,39.07,61.8,0
ENR07,BlueGrid Energy,Utilities,Latin America,2023,2,2023-Q2,Operations,312.45,280.55,33005,3939.8,0.589,689.54,462.72,3006.77,5533.6,0.566,46.85,0.526,38,0.306,0.409,19.46,0.289,1.04,0.473,0.966,68.6,12,0.695,0.308,0.785,0,0,0.21,0.744,0.779,13.31,64.8,0
ENR07,BlueGrid Energy,Utilities,North America,2023,2,2023-Q2,Supply Chain,145.5,98.73,26748,3959.9,0.5,835.57,555.75,7140.75,1119.8,0.46,70.44,0.374,28,0.4,0.362,11.3,0.097,0.25,1.42,0.935,83.0,12,0.703,0.331,0.769,0,1,0.157,0.79,0.679,58.64,52.4,2
ENR07,BlueGrid Energy,Utilities,Asia,2023,2,2023-Q2,R&D,128.65,74.34,3790,1010.7,0.338,320.97,185.33,1167.66,570.5,0.516,51.89,0.554,61,0.395,0.232,11.8,0.244,0.94,0.642,0.93,87.4,12,0.623,0.343,0.809,0,1,0.009,0.973,0.761,13.01,58.7,1
ENR07,BlueGrid Energy,Utilities,Latin America,2023,2,2023-Q2,Sales,310.17,180.88,5422,1528.6,0.384,406.28,266.81,3001.82,655.9,0.592,186.41,0.724,81,0.383,0.36,19.28,0.188,0.57,0.659,0.888,84.3,12,0.589,0.356,0.864,0,1,0.129,0.891,0.571,11.85,59.1,0
ENR07,BlueGrid Energy,Utilities,Asia,2023,2,2023-Q2,HR,43.37,28.06,3517,705.7,0.406,193.17,113.87,1317.04,121.4,0.342,11.91,0.407,39,0.5,0.328,23.53,0.118,0.15,0.345,0.977,79.1,12,0.639,0.298,0.65,0,1,0.0,0.744,0.672,37.45,51.0,1
ENR07,BlueGrid Energy,Utilities,Latin America,2023,2,2023-Q2,Finance,58.51,37.12,2140,620.9,0.581,98.95,70.45,729.36,244.3,0.483,221.04,0.59,26,0.238,0.36,15.67,0.14,0.27,0.059,0.955,88.5,12,0.625,0.335,0.786,0,1,0.198,0.756,0.545,15.36,58.9,0
ENR07,BlueGrid Energy,Utilities,North America,2023,2,2023-Q2,IT,74.86,59.88,9608,1831.4,0.467,392.55,291.55,2035.08,403.6,0.391,18.81,0.647,33,0.464,0.304,17.93,0.237,0.05,0.088,0.934,89.2,12,0.736,0.336,0.84,0,0,0.093,0.712,0.776,36.32,59.8,0
ENR07,BlueGrid Energy,Utilities,North America,2023,2,2023-Q2,Facilities,166.18,92.43,9126,2982.1,0.382,790.06,507.34,4862.48,659.8,0.334,38.36,0.477,110,0.378,0.229,24.24,0.103,0.78,1.086,0.972,76.2,12,0.591,0.301,0.756,1,0,0.081,0.764,0.747,37.07,54.2,0
ENR07,BlueGrid Energy,Utilities,Europe,2023,3,2023-Q3,Operations,339.29,202.36,25343,4093.1,0.475,930.59,604.24,4501.12,1565.0,0.433,272.13,0.408,101,0.414,0.235,16.84,0.214,0.86,1.018,0.943,80.6,12,0.635,0.312,0.84,0,0,0.0,0.883,0.588,17.79,57.6,0
ENR07,BlueGrid Energy,Utilities,Asia,2023,3,2023-Q3,Supply Chain,162.54,121.89,35537,1935.6,0.46,442.9,290.1,3146.02,576.8,0.455,230.73,0.417,95,0.414,0.236,13.9,0.08,0.05,0.0,0.948,76.5,12,0.588,0.321,0.824,0,0,0.0,0.927,0.607,23.87,49.3,1
ENR07,BlueGrid Energy,Utilities,Europe,2023,3,2023-Q3,R&D,147.94,92.69,5694,1559.1,0.416,361.78,259.18,1850.0,407.6,0.457,77.16,0.537,119,0.383,0.267,17.1,0.195,0.15,0.0,0.911,77.3,12,0.689,0.35,0.877,0,0,0.0,0.901,0.844,16.7,54.5,0
ENR07,BlueGrid Energy,Utilities,North America,2023,3,2023-Q3,Sales,240.24,195.37,3244,1797.1,0.382,447.13,302.34,2568.69,628.7,0.354,91.45,0.455,78,0.393,0.504,11.95,0.199,0.11,1.604,1.011,66.6,12,0.633,0.331,0.79,0,1,0.007,0.872,0.755,13.81,50.9,0
ENR07,BlueGrid Energy,Utilities,Latin America,2023,3,2023-Q3,HR,59.91,37.93,2997,299.9,0.415,57.6,57.14,500.14,463.3,0.314,40.01,0.484,20,0.428,0.344,20.7,0.18,0.46,0.359,0.922,80.6,12,0.617,0.297,0.793,2,1,0.0,0.844,0.729,10.26,54.2,0
ENR07,BlueGrid Energy,Utilities,North America,2023,3,2023-Q3,Finance,66.08,46.7,19089,561.0,0.536,88.93,80.97,558.34,575.6,0.528,8.95,0.577,44,0.418,0.37,20.76,0.151,0.22,0.0,0.904,77.1,12,0.613,0.324,0.775,0,0,0.0,0.777,0.691,11.02,55.4,0
ENR07,BlueGrid Energy,Utilities,North America,2023,3,2023-Q3,IT,104.55,87.48,3327,1036.2,0.422,229.73,167.07,1590.83,1078.5,0.555,10.19,0.52,101,0.433,0.336,8.7,0.149,0.34,0.0,0.978,71.8,12,0.652,0.334,0.795,0,1,0.357,0.841,0.692,19.01,54.5,0
ENR07,BlueGrid Energy,Utilities,Latin America,2023,3,2023-Q3,Facilities,193.04,122.25,16667,2037.6,0.476,425.91,297.91,2362.2,1353.1,0.407,33.43,0.36,5,0.386,0.376,11.36,0.189,1.06,0.498,0.934,73.0,12,0.653,0.309,0.849,1,0,0.0,0.667,0.842,15.99,55.4,0
ENR07,BlueGrid Energy,Utilities,Europe,2023,4,2023-Q4,Operations,348.76,282.45,12052,3554.4,0.401,910.93,579.1,4765.51,1776.1,0.317,271.69,0.393,150,0.309,0.308,23.34,0.182,1.27,0.457,0.957,73.7,12,0.696,0.315,0.924,0,0,0.231,0.811,0.739,17.94,58.8,2
ENR07,BlueGrid Energy,Utilities,Asia,2023,4,2023-Q4,Supply Chain,125.37,96.91,31639,1392.9,0.427,353.37,223.9,2822.91,1119.5,0.43,87.16,0.739,111,0.427,0.336,17.78,0.209,0.56,0.098,1.0,81.1,12,0.666,0.371,0.855,0,2,0.217,0.876,0.793,27.12,62.6,2
ENR07,BlueGrid Energy,Utilities,North America,2023,4,2023-Q4,R&D,135.15,99.27,5939,1536.6,0.287,437.59,311.49,3225.94,1003.9,0.691,29.23,0.538,12,0.439,0.416,21.48,0.198,0.8,0.0,0.935,87.8,12,0.645,0.289,0.791,0,1,0.135,0.757,0.715,29.41,60.0,0
ENR07,BlueGrid Energy,Utilities,North America,2023,4,2023-Q4,Sales,223.22,195.56,3314,3100.2,0.507,620.77,420.54,3716.32,877.5,0.42,184.02,0.714,145,0.524,0.237,12.16,0.13,0.52,0.336,0.998,67.5,12,0.612,0.306,0.884,0,0,0.185,0.897,0.821,21.31,56.6,1
ENR07,BlueGrid Energy,Utilities,Asia,2023,4,2023-Q4,HR,52.94,34.7,3618,488.5,0.393,140.48,92.25,956.33,541.8,0.47,39.11,0.448,47,0.388,0.265,14.39,0.237,0.3,0.0,0.98,73.4,12,0.608,0.417,0.737,0,1,0.286,0.945,0.645,22.46,55.7,0
ENR07,BlueGrid Energy,Utilities,North America,2023,4,2023-Q4,Finance,49.32,30.1,2168,600.3,0.245,169.28,140.26,1347.44,431.6,0.435,14.75,0.39,99,0.46,0.4,14.67,0.152,0.4,0.0,0.927,71.2,12,0.622,0.304,0.83,0,0,0.092,0.719,0.725,33.6,47.8,0
ENR07,BlueGrid Energy,Utilities,Asia,2023,4,2023-Q4,IT,83.11,63.08,1522,1107.8,0.407,262.36,185.18,1535.07,374.8,0.564,39.12,0.589,61,0.268,0.42,13.78,0.204,0.45,0.0,0.99,79.0,12,0.716,0.336,0.803,0,1,0.029,0.786,0.791,23.86,59.5,0
ENR07,BlueGrid Energy,Utilities,Asia,2023,4,2023-Q4,Facilities,198.05,131.35,5001,3433.5,0.382,902.48,625.5,6043.42,425.3,0.277,90.82,0.591,106,0.355,0.301,12.43,0.19,0.74,0.0,0.958,68.6,12,0.704,0.388,0.783,0,1,0.0,0.765,0.845,38.23,54.6,3
ENR07,BlueGrid Energy,Utilities,Asia,2024,1,2024-Q1,Operations,351.55,272.97,14143,3842.8,0.392,987.68,650.09,6935.59,1288.5,0.383,259.3,0.725,54,0.37,0.399,10.97,0.22,0.79,1.567,0.972,85.6,12,0.62,0.313,0.826,0,1,0.093,0.949,0.66,24.39,59.4,0
ENR07,BlueGrid Energy,Utilities,Latin America,2024,1,2024-Q1,Supply Chain,125.45,95.07,25964,2122.5,0.458,468.95,318.95,2902.86,415.0,0.48,68.36,0.519,90,0.345,0.285,17.61,0.073,0.48,0.0,1.0,88.7,12,0.676,0.326,0.765,0,1,0.0,0.87,0.801,29.42,57.4,0
ENR07,BlueGrid Energy,Utilities,Europe,2024,1,2024-Q1,R&D,151.07,128.28,7839,1613.4,0.574,291.87,192.37,1793.6,614.1,0.543,59.44,0.576,59,0.399,0.35,15.15,0.079,0.26,0.0,0.956,78.5,12,0.69,0.37,0.853,0,1,0.214,0.98,0.746,15.08,57.9,0
ENR07,BlueGrid Energy,Utilities,Europe,2024,1,2024-Q1,Sales,233.54,136.17,4500,3491.8,0.505,726.51,484.21,5403.38,539.5,0.435,182.45,0.863,155,0.471,0.379,18.83,0.188,0.15,0.428,0.983,72.3,12,0.644,0.325,0.901,0,1,0.0,0.773,0.83,28.32,59.9,1
ENR07,BlueGrid Energy,Utilities,Latin America,2024,1,2024-Q1,HR,48.03,40.27,6583,636.3,0.459,142.21,96.76,682.49,201.1,0.518,21.35,0.658,33,0.547,0.35,14.68,0.18,0.45,0.0,0.944,83.7,12,0.629,0.338,0.812,0,0,0.117,0.968,0.857,19.19,58.6,1
ENR07,BlueGrid Energy,Utilities,Europe,2024,1,2024-Q1,Finance,60.49,35.41,7744,1211.1,0.487,268.96,182.73,1917.86,183.3,0.436,46.57,0.458,5,0.265,0.212,12.34,0.156,0.07,0.497,0.971,65.7,12,0.649,0.354,0.955,0,1,0.116,0.901,0.777,39.17,52.7,1
ENR07,BlueGrid Energy,Utilities,Europe,2024,1,2024-Q1,IT,126.99,103.1,1653,2571.2,0.604,422.84,295.17,3218.2,216.8,0.648,38.72,0.842,30,0.36,0.397,19.7,0.157,0.06,0.536,0.955,78.3,12,0.63,0.363,0.748,1,0,0.002,0.821,0.765,31.0,62.8,0
ENR07,BlueGrid Energy,Utilities,Europe,2024,1,2024-Q1,Facilities,164.81,107.03,9930,2919.9,0.456,642.92,447.39,2291.31,1066.0,0.453,17.21,0.541,89,0.259,0.224,13.79,0.114,0.89,0.0,0.958,77.7,12,0.676,0.387,0.824,1,0,0.363,0.896,0.982,20.52,59.0,0
ENR07,BlueGrid Energy,Utilities,North America,2024,2,2024-Q2,Operations,295.18,207.04,11646,2322.2,0.501,498.86,327.07,2349.19,1471.1,0.447,73.86,0.638,160,0.308,0.464,20.3,0.258,0.96,1.203,0.94,72.0,12,0.681,0.359,0.831,0,0,0.0,0.845,0.673,10.76,62.4,0
ENR07,BlueGrid Energy,Utilities,Latin America,2024,2,2024-Q2,Supply Chain,167.55,113.81,50083,2973.3,0.594,539.45,345.64,2357.29,367.4,0.534,31.9,0.594,5,0.387,0.186,20.72,0.077,0.36,0.737,1.026,91.6,12,0.706,0.35,0.907,0,1,0.121,0.831,1.0,19.35,63.9,1
ENR07,BlueGrid Energy,Utilities,Europe,2024,2,2024-Q2,R&D,109.13,79.68,3454,3338.7,0.583,584.92,381.23,3424.13,528.6,0.464,18.2,0.61,35,0.303,0.217,13.57,0.153,0.21,0.0,0.979,81.2,12,0.655,0.333,0.876,0,0,0.235,0.908,0.778,40.23,59.1,1
ENR07,BlueGrid Energy,Utilities,Latin America,2024,2,2024-Q2,Sales,218.6,154.32,13267,1248.6,0.516,231.09,161.3,1055.23,724.9,0.553,86.86,0.657,91,0.482,0.245,19.18,0.191,0.22,0.0,0.988,75.5,12,0.671,0.408,0.899,0,0,0.289,0.788,0.767,6.62,62.4,0
ENR07,BlueGrid Energy,Utilities,Europe,2024,2,2024-Q2,HR,60.23,48.08,5204,326.9,0.666,43.49,35.2,276.01,242.5,0.493,4.62,0.494,5,0.352,0.338,19.28,0.158,0.09,0.752,0.969,81.2,12,0.688,0.32,0.854,0,2,0.065,0.869,0.842,5.89,59.6,1
ENR07,BlueGrid Energy,Utilities,Europe,2024,2,2024-Q2,Finance,72.69,65.16,2241,819.4,0.705,116.22,79.3,436.38,159.6,0.584,23.18,0.604,5,0.44,0.341,13.19,0.104,0.83,0.044,0.949,82.2,12,0.648,0.317,0.869,0,1,0.0,0.975,0.674,8.69,62.1,0
ENR07,BlueGrid Energy,Utilities,Latin America,2024,2,2024-Q2,IT,103.33,76.92,5005,1317.1,0.435,310.32,213.14,2008.04,152.3,0.368,47.32,0.541,5,0.302,0.342,18.39,0.079,0.05,0.0,0.998,78.4,12,0.591,0.347,0.842,0,0,0.192,0.782,0.869,24.5,53.0,0
ENR07,BlueGrid Energy,Utilities,Asia,2024,2,2024-Q2,Facilities,149.76,93.75,9160,1692.7,0.472,366.82,240.7,2149.7,978.8,0.644,66.4,0.548,102,0.378,0.218,15.66,0.111,0.3,0.0,0.954,71.1,12,0.673,0.327,0.869,0,1,0.0,1.0,0.71,18.41,55.7,0
ENR07,BlueGrid Energy,Utilities,Latin America,2024,3,2024-Q3,Operations,352.52,260.59,19833,2523.0,0.514,485.28,351.87,2804.7,2682.8,0.604,269.28,0.739,70,0.371,0.244,22.49,0.166,0.97,0.652,0.93,70.5,12,0.65,0.336,0.835,0,0,0.24,0.898,0.866,10.33,63.1,0
ENR07,BlueGrid Energy,Utilities,Asia,2024,3,2024-Q3,Supply Chain,166.42,114.0,15250,1845.1,0.533,359.47,238.18,2693.95,508.4,0.323,27.06,0.456,97,0.241,0.344,12.76,0.202,0.22,0.259,0.986,85.5,12,0.627,0.332,0.871,0,0,0.0,0.934,0.893,19.78,56.1,0
ENR07,BlueGrid Energy,Utilities,North America,2024,3,2024-Q3,R&D,164.39,124.16,659,3858.5,0.553,717.42,473.47,3363.66,363.6,0.521,130.17,0.63,54,0.459,0.392,13.29,0.194,0.51,0.386,0.974,81.6,12,0.67,0.294,0.866,0,1,0.057,0.921,0.839,27.71,60.8,2
ENR07,BlueGrid Energy,Utilities,Latin America,2024,3,2024-Q3,Sales,249.54,164.33,9925,2381.0,0.526,465.36,314.87,2900.69,3624.0,0.488,128.21,0.593,93,0.243,0.344,9.99,0.142,0.45,0.321,0.991,76.7,12,0.694,0.343,0.723,0,0,0.114,0.809,0.689,14.75,57.5,0
ENR07,BlueGrid Energy,Utilities,Asia,2024,3,2024-Q3,HR,60.88,41.72,2427,316.6,0.449,95.76,41.73,349.71,148.6,0.355,25.45,0.738,38,0.214,0.222,18.69,0.138,0.23,0.0,0.928,93.0,12,0.651,0.369,0.84,0,1,0.3,0.811,0.808,8.0,58.7,1
ENR07,BlueGrid Energy,Utilities,Europe,2024,3,2024-Q3,Finance,68.45,55.63,4473,1041.4,0.73,148.78,85.64,666.46,341.2,0.524,33.38,0.693,5,0.478,0.311,20.07,0.151,0.42,0.374,0.954,75.6,12,0.682,0.324,0.82,1,1,0.025,0.755,0.717,13.16,63.4,0
ENR07,BlueGrid Energy,Utilities,North America,2024,3,2024-Q3,IT,79.81,46.47,2095,805.7,0.47,195.08,128.9,1323.84,461.3,0.468,35.07,0.701,47,0.518,0.34,21.1,0.144,0.36,0.365,0.957,77.1,12,0.676,0.364,0.928,0,0,0.082,0.942,0.578,20.65,59.7,1
ENR07,BlueGrid Energy,Utilities,Latin America,2024,3,2024-Q3,Facilities,194.82,169.63,11168,1212.1,0.509,231.57,173.35,1227.45,756.6,0.568,78.65,0.74,5,0.319,0.411,15.54,0.087,0.64,0.0,0.97,80.8,12,0.637,0.362,0.814,0,1,0.264,0.78,0.827,8.38,60.8,1
ENR07,BlueGrid Energy,Utilities,Asia,2024,4,2024-Q4,Operations,389.18,325.04,14777,4072.4,0.398,1039.03,685.71,4728.56,1350.4,0.457,159.35,0.499,104,0.239,0.209,22.8,0.127,0.51,0.0,1.022,70.2,12,0.612,0.306,0.824,0,0,0.015,0.842,0.976,16.58,55.5,1
ENR07,BlueGrid Energy,Utilities,Asia,2024,4,2024-Q4,Supply Chain,127.94,70.37,12694,2095.7,0.382,551.63,358.89,3075.67,730.3,0.727,46.94,0.489,42,0.441,0.29,16.48,0.2,0.11,0.347,0.951,76.4,12,0.72,0.347,0.776,0,0,0.063,0.826,0.911,31.16,57.2,0
ENR07,BlueGrid Energy,Utilities,Latin America,2024,4,2024-Q4,R&D,109.79,63.31,6284,1565.2,0.461,342.29,247.67,1900.2,471.2,0.548,91.01,0.757,5,0.348,0.322,18.34,0.137,0.4,0.0,0.949,87.7,12,0.662,0.372,0.828,0,1,0.014,0.87,0.88,22.68,61.1,0
ENR07,BlueGrid Energy,Utilities,Asia,2024,4,2024-Q4,Sales,326.3,187.91,14288,4395.3,0.424,1083.98,712.38,5630.56,824.9,0.446,246.31,0.532,41,0.419,0.41,14.65,0.062,0.05,0.619,0.926,72.8,12,0.65,0.277,0.817,0,0,0.0,0.794,0.837,22.76,48.6,1
ENR07,BlueGrid Energy,Utilities,Latin America,2024,4,2024-Q4,HR,50.55,42.37,3945,478.1,0.444,95.47,57.82,449.49,517.8,0.401,2.38,0.53,5,0.415,0.327,18.72,0.148,0.23,0.0,0.968,87.1,12,0.723,0.343,0.832,0,1,0.201,0.779,0.754,11.92,57.8,1
ENR07,BlueGrid Energy,Utilities,Asia,2024,4,2024-Q4,Finance,58.58,49.15,4151,1237.5,0.528,240.27,185.58,1379.37,263.9,0.588,20.81,0.602,16,0.319,0.266,13.27,0.162,0.14,0.01,0.959,78.5,12,0.709,0.383,0.761,0,0,0.072,1.0,0.737,30.82,58.5,0
ENR07,BlueGrid Energy,Utilities,Europe,2024,4,2024-Q4,IT,104.87,74.0,5249,1283.4,0.592,219.89,146.82,1564.75,306.8,0.389,5.94,0.429,5,0.414,0.311,22.84,0.09,0.66,1.157,0.971,76.9,12,0.625,0.356,0.953,0,0,0.364,0.848,0.935,18.42,58.7,2
ENR07,BlueGrid Energy,Utilities,Latin America,2024,4,2024-Q4,Facilities,213.3,150.18,9252,1912.2,0.468,424.62,290.56,2176.37,1008.5,0.416,55.01,0.689,5,0.313,0.278,15.72,0.133,0.84,0.0,0.938,81.7,12,0.636,0.369,0.773,0,0,0.0,0.94,0.747,13.56,58.4,1
TRN08,SwiftMove Logistics,Industrials,Latin America,2021,1,2021-Q1,Operations,192.66,154.6,11786,2188.2,0.326,351.02,232.19,1609.97,948.4,0.186,150.31,0.497,94,0.296,0.249,14.96,0.198,1.08,0.0,0.884,75.7,10,0.544,0.247,0.71,1,1,0.0,0.67,0.633,11.38,49.1,0
TRN08,SwiftMove Logistics,Industrials,North America,2021,1,2021-Q1,Supply Chain,135.9,77.61,3048,4111.3,0.274,720.31,474.09,5530.05,4201.3,0.358,78.05,0.594,45,0.441,0.355,13.12,0.226,0.37,0.0,0.91,72.9,10,0.656,0.339,0.643,0,2,0.084,0.621,0.519,49.48,50.5,2
TRN08,SwiftMove Logistics,Industrials,Europe,2021,1,2021-Q1,R&D,79.65,58.42,6704,1219.1,0.277,210.89,139.96,1292.83,758.4,0.298,110.89,0.543,5,0.38,0.361,6.58,0.177,0.06,0.0,0.865,80.4,10,0.606,0.266,0.77,0,0,0.307,0.845,0.491,20.64,45.1,0
TRN08,SwiftMove Logistics,Industrials,Latin America,2021,1,2021-Q1,Sales,255.22,191.45,8532,1637.6,0.336,268.73,185.94,936.94,1952.0,0.293,575.25,0.413,105,0.492,0.427,11.66,0.177,0.28,0.0,0.947,67.1,10,0.663,0.273,0.645,1,2,0.29,0.601,0.452,5.45,47.6,0
TRN08,SwiftMove Logistics,Industrials,Asia,2021,1,2021-Q1,HR,33.32,27.05,2868,517.7,0.383,88.34,59.78,472.4,184.4,0.256,40.34,0.46,52,0.423,0.326,20.98,0.187,0.44,0.0,0.919,80.3,10,0.625,0.295,0.708,0,0,0.035,0.631,0.465,18.62,51.3,0
TRN08,SwiftMove Logistics,Industrials,Asia,2021,1,2021-Q1,Finance,45.22,26.94,8086,746.2,0.33,120.73,89.42,821.12,412.0,0.275,34.94,0.353,35,0.41,0.168,16.05,0.191,0.64,0.656,0.973,68.2,10,0.665,0.284,0.708,0,2,0.0,0.849,0.527,22.81,49.7,2
TRN08,SwiftMove Logistics,Industrials,Asia,2021,1,2021-Q1,IT,59.6,40.47,4243,327.6,0.253,59.07,38.56,437.57,785.5,0.405,43.07,0.532,5,0.393,0.308,21.52,0.212,0.17,0.501,0.929,70.1,10,0.642,0.296,0.678,1,2,0.026,0.709,0.414,8.98,50.5,0
TRN08,SwiftMove Logistics,Industrials,North America,2021,1,2021-Q1,Facilities,132.77,91.13,25873,872.8,0.363,136.25,89.27,726.21,3557.8,0.216,46.28,0.414,42,0.381,0.27,15.66,0.154,0.8,0.133,0.92,64.5,10,0.572,0.257,0.777,0,0,0.14,0.793,0.601,7.17,46.9,2
TRN08,SwiftMove Logistics,Industrials,Latin America,2021,2,2021-Q2,Operations,278.31,159.14,17480,1235.2,0.41,174.67,108.62,678.59,4151.8,0.438,165.58,0.578,170,0.355,0.378,4.95,0.157,0.92,0.0,1.001,75.6,10,0.659,0.289,0.69,0,0,0.0,0.754,0.621,3.46,55.1,0
TRN08,SwiftMove Logistics,Industrials,Asia,2021,2,2021-Q2,Supply Chain,120.09,83.87,12012,4114.0,0.332,656.21,444.05,4517.8,347.4,0.144,605.86,0.53,22,0.498,0.121,11.82,0.19,0.31,1.148,0.975,76.1,10,0.609,0.319,0.714,0,0,0.196,0.584,0.724,46.78,49.3,1
TRN08,SwiftMove Logistics,Industrials,North America,2021,2,2021-Q2,R&D,74.03,44.11,3372,1454.3,0.222,277.36,177.98,1352.1,820.6,0.422,87.01,0.419,5,0.385,0.381,11.25,0.179,0.19,1.362,0.949,72.5,10,0.601,0.317,0.75,0,0,0.0,0.82,0.642,24.42,46.7,0
TRN08,SwiftMove Logistics,Industrials,North America,2021,2,2021-Q2,Sales,220.29,156.03,2365,4050.2,0.297,702.98,451.93,2955.4,3077.4,0.375,61.23,0.358,43,0.446,0.35,14.75,0.243,0.51,0.47,0.909,73.1,10,0.586,0.228,0.761,1,0,0.158,0.63,0.613,18.66,49.0,0
TRN08,SwiftMove Logistics,Industrials,Latin America,2021,2,2021-Q2,HR,42.7,35.82,4985,240.9,0.382,2.24,39.06,140.07,314.4,0.257,55.47,0.681,44,0.6,0.234,11.8,0.135,0.32,0.0,0.917,75.7,10,0.57,0.256,0.726,1,1,0.0,0.642,0.608,4.25,48.7,0
TRN08,SwiftMove Logistics,Industrials,Asia,2021,2,2021-Q2,Finance,56.01,45.9,3690,519.8,0.303,69.26,64.39,471.68,415.4,0.068,41.83,0.347,90,0.459,0.316,12.27,0.2,0.11,0.04,0.923,85.6,10,0.679,0.322,0.661,1,2,0.21,0.858,0.58,10.81,46.8,0
TRN08,SwiftMove Logistics,Industrials,Europe,2021,2,2021-Q2,IT,81.96,51.87,3016,1284.6,0.459,176.54,115.24,870.15,1262.9,0.442,45.34,0.536,80,0.456,0.375,16.19,0.234,0.56,0.0,0.898,84.8,10,0.601,0.268,0.763,0,0,0.214,0.769,0.447,14.18,56.1,0
TRN08,SwiftMove Logistics,Industrials,Asia,2021,2,2021-Q2,Facilities,149.43,95.51,9887,1728.4,0.441,225.73,163.01,1615.78,2353.8,0.343,198.73,0.317,5,0.473,0.347,13.49,0.234,0.75,0.0,0.915,75.4,10,0.557,0.267,0.767,0,1,0.0,0.64,0.658,13.41,50.7,0
TRN08,SwiftMove Logistics,Industrials,Europe,2021,3,2021-Q3,Operations,234.32,166.89,6062,2852.7,0.373,432.85,294.48,1525.38,1526.6,0.371,123.51,0.634,19,0.192,0.209,15.55,0.214,1.05,0.801,0.921,69.1,10,0.605,0.347,0.791,0,1,0.0,0.671,0.581,9.61,55.6,3
TRN08,SwiftMove Logistics,Industrials,Europe,2021,3,2021-Q3,Supply Chain,117.46,98.52,14133,719.5,0.471,85.22,48.63,599.39,1140.0,0.406,192.34,0.572,27,0.347,0.256,11.11,0.179,0.26,0.0,0.906,71.3,10,0.603,0.256,0.8,0,2,0.346,0.606,0.698,6.24,51.1,1
TRN08,SwiftMove Logistics,Industrials,Asia,2021,3,2021-Q3,R&D,125.83,90.08,2147,1254.5,0.396,172.39,103.57,741.81,499.4,0.405,173.04,0.539,47,0.312,0.314,17.17,0.151,0.32,0.113,0.99,80.1,10,0.644,0.238,0.76,0,0,0.0,0.613,0.543,8.09,53.7,3
